10MIN_TIMESTAMP,TARGET_NAME,TARGET_GUID,CPU Usage (per second),Parallel Execution Downgraded 50% or more (per second),Parallel Execution Downgraded to Serial (per second),Redo Log Allocation Hit (%),Database CPU Time (%),Buffer Cache Hit (%),Library Cache Miss (%),Sorts in Memory (%),Library Cache Hit (%),Parallel Execution Downgraded to Serial (per transaction),PGA Cache Hit (%),Data Dictionary Hit (%),Row Cache Miss Ratio (%),CPU Usage (per transaction),Parallel Execution Downgraded 75% or more (per second),Parallel Execution Downgraded 25% or more (per second),Response Time (per transaction),Full Index Scans (per transaction),Database Block Gets (per transaction),Wait Time (%),Soft Parse (%),User Commits (per transaction),Database Time (centiseconds per second),User Rollbacks (per transaction),Open Cursors (per transaction),User Commits (per second),Hard Parses (per transaction),Host CPU Utilization (%),Rows sorted (per transaction),Leaf Node Splits (per second),Consistent Read Gets (per transaction),Active Sessions Using CPU,Redo Writes (per transaction),Network Bytes (per second),Total Parses (per second),Recursive Calls (per second),Consistent Read Changes (per second),Total Index Scans (per second),Physical Writes Direct (per second),Consistent Read Undo Records Applied (per transaction),User Calls (per transaction),Executes (per second),Average Synchronous Single-Block Read Latency (ms),Consistent Read Changes (per transaction),Average Active Sessions,Full Index Scans (per second),Consistent Read Undo Records Applied (per second),Sorts to Disk (per transaction),Branch Node Splits (per transaction),Redo Generated (per second),Consistent Read Gets (per second),Physical Reads Direct (per transaction),Open Cursors (per second),Physical Reads Direct Lobs (per second),Physical Writes (per second),I/O Requests (per second),BG Checkpoints (per second),Enqueue Requests (per second),Parse Failure Count (per second),User Rollback Undo Records Applied (per second),Executes (per transaction),Parse Failure Count (per transaction),User Rollback Undo Records Applied (per transaction),Enqueue Requests (per transaction),Sorts in memory (per second),Sorts to Disk (per second),Sorts in memory (per transaction),Branch Node Splits (per second),I/O Megabytes (per second),Executes Performed without Parses (%),Session Logical Reads (per second),Database Time (centiseconds per transaction),Physical Reads (per second),Physical Writes Direct Lobs (per second),Cumulative Logons (per second),Physical Writes Direct Lobs (per transaction),Rows sorted (per second),Redo Generated (per transaction),Enqueue Deadlocks (per transaction),Total Table Scans (per second),Database Block Changes (per second),Response Time (centi-seconds per call),Rows Processed (per sort),Total Table Scans (per transaction),Physical Reads Direct Lobs (per transaction),User Calls (%),Enqueue Waits (per transaction),Physical Reads (per transaction),User Rollbacks (per second),Session Logical Reads (per transaction),User Calls (per second),DBWR Checkpoints (per second),Recursive Calls (per transaction),Hard Parses (per second),Average Instance CPU (%),Enqueue Timeout (per transaction),Total Index Scans (per transaction),Leaf Node Splits (per transaction),Redo Writes (per second),Total Parses (per transaction),Physical Writes (per transaction),Scans on Long Tables (per second),Cumulative Logons (per transaction),Database Block Changes (per transaction),Scans on Long Tables (per transaction),Consistent Read Blocks Created (per transaction),Active Sessions Waiting: I/O,Enqueue Waits (per second),Consistent Read Blocks Created (per second),Physical Writes Direct (per transaction),Enqueue Deadlocks (per second),Database Block Gets (per second),Physical Reads Direct (per second),Enqueue Timeout (per second)
2019-09-12 02:40:00,ISTATX_istatx1,8268AEA46CC9AC6FE05312CAC582DD1E,400.784,0.0,0.0,100.0,99.93700000000001,99.984,5.666,100.0,94.334,0.0,87.99,99.052,0.948,5334.879,0.0,0.0,5338.226,0.0,647.111,0.05990160294271131,99.384,1.0,400.06800000000004,0.0,66.689,0.075,0.35600000000000004,6.749265986052576,1707.467,0.157,1513.644,4.01,9.644,741.938,4.334,17.394000000000002,0.23199999999999998,10.905,19.896,2.0669999999999997,79.156,5.29,0.019,3.089,4.001,0.0,0.155,0.0,0.022000000000000002,171898.077,113.713,0.0,5.01,0.0,22.9,11.012,0.156,24.76,0.0,0.003,70.422,0.0,0.044000000000000004,329.57800000000003,0.725,0.0,9.644,0.002,0.628,18.081,162.327,5325.344,0.03,0.0,0.45399999999999996,0.0,128.274,2288154.4,0.0,0.0,20.589000000000002,21.893547651761487,77270.0,0.0,0.0,25.476999999999997,22.689,0.4,0.0,2160.756,5.947,0.012,231.533,0.027000000000000003,4.5569999999999995,12.578,145.156,2.089,0.725,57.68899999999999,304.822,0.0,6.044,274.067,0.0,0.9329999999999999,0.002,1.705,0.07,264.844,0.0,48.614,0.0,0.945
2019-09-12 02:50:00,ISTATX_istatx1,8268AEA46CC9AC6FE05312CAC582DD1E,401.069,0.0,0.0,100.0,99.936,99.986,1.21,100.0,98.79,0.0,87.99,99.64299999999999,0.35700000000000004,5338.670999999999,0.0,0.0,5342.106,0.0,826.438,0.06696408913834974,99.228,1.0,401.591,0.0,81.156,0.053,0.562,6.395859252267227,432.31199999999995,0.127,2276.406,3.9960000000000004,12.625,735.938,3.8930000000000002,14.573,0.129,5.272,19.255,1.469,124.219,4.593,0.023,2.406,4.016,0.0,0.078,0.0,0.094,164774.244,121.611,0.0,4.336,0.0,21.239,10.331,0.406,24.381,0.0,0.0,85.969,0.0,0.0,456.375,0.696,0.0,13.030999999999999,0.005,0.601,15.231,165.761,7517.29,0.033,0.0,0.594,0.0,23.095,3084367.875,0.0,0.0,16.546,22.019186702591973,14251.0,0.0,0.0,31.289,34.562,0.625,0.0,3102.844,6.636,0.022000000000000002,272.781,0.03,4.541,17.75,98.68799999999999,2.375,0.674,72.875,397.56199999999995,0.0,11.125,309.719,0.0,1.281,0.001,1.8459999999999999,0.068,360.43800000000005,0.0,44.15,0.0,0.948
2019-09-12 03:00:00,ISTATX_istatx1,8268AEA46CC9AC6FE05312CAC582DD1E,401.259,0.0,0.0,100.0,99.93,99.971,7.228,100.0,92.772,0.0,87.99,99.72,0.28,7511.068,0.0,0.0,7516.32,0.0,802.125,0.06935954177634858,99.166,1.0,401.79,0.0,81.906,0.053,0.594,6.146675144554133,475.406,0.122,2350.75,4.004,8.812000000000001,802.554,3.801,14.708,1.035,5.401,19.255,16.438,104.81200000000001,4.561,0.021,19.375,4.018,0.0,0.878,0.0,0.0,164491.005,125.583,0.0,4.376,0.0,20.796,9.871,0.0,23.76,0.0,0.0,85.375,0.0,0.0,444.75,0.845,0.0,15.812000000000001,0.0,0.62,16.654,168.43400000000003,7521.007,0.04,0.0,0.37200000000000005,0.0,25.397,3079066.0,0.0,0.0,15.427,24.664161985375387,15719.0,0.0,0.0,27.573,29.188000000000002,0.75,0.0,3152.875,5.599,0.0,275.312,0.032,4.55,17.969,101.094,2.281,0.47100000000000003,71.156,389.281,0.0,6.968999999999999,288.781,0.0,0.875,0.001,1.5590000000000002,0.047,360.43800000000005,0.0,42.851000000000006,0.0,0.96
2019-09-12 03:10:00,ISTATX_istatx1,8268AEA46CC9AC6FE05312CAC582DD1E,400.664,0.0,0.0,100.0,99.90299999999999,99.976,17.769000000000002,100.0,82.23100000000001,0.0,87.99,99.154,0.846,7499.932,0.0,0.0,7507.201999999999,0.0,826.0310000000001,0.09416426202622157,99.365,1.0,400.80199999999996,0.0,77.75,0.053,0.43799999999999994,6.922864024939182,414.844,0.115,1365.0620000000001,4.0089999999999995,12.437999999999999,733.945,3.678,14.017000000000001,0.768,5.184,19.042,12.062000000000001,110.844,4.374,0.037000000000000005,14.375,4.008,0.0,0.644,0.0,0.0,162752.755,72.925,0.0,4.154,0.0,20.868000000000002,10.312000000000001,0.21899999999999997,23.982,0.0,0.003,81.875,0.0,0.062,448.906,0.6609999999999999,0.0,12.375,0.0,0.594,15.915999999999999,117.053,7502.507,0.037000000000000005,0.0,0.442,0.0,22.162,3046528.125,0.0,0.0,16.427,23.463994666819293,13671.0,0.0,0.0,29.699,32.281,0.688,0.0,2191.094,5.922000000000001,0.012,262.375,0.023,4.556,17.656,97.031,2.156,0.664,68.844,390.625,0.0,8.281,307.5,0.0,1.5,0.001,1.725,0.08,356.43800000000005,0.0,44.129,0.0,0.943
2019-09-12 03:20:00,ISTATX_istatx1,8268AEA46CC9AC6FE05312CAC582DD1E,401.157,0.0,0.0,100.0,99.94,99.978,14.142999999999999,100.0,85.85700000000001,0.0,87.99,99.59299999999999,0.40700000000000003,7509.151999999999,0.0,0.0,7513.661,0.0,815.812,0.06167108728230969,99.913,1.0,401.48900000000003,0.0,77.375,0.053,0.062,6.443815166231627,433.406,0.124,2271.5,4.0,12.030999999999999,739.466,3.818,14.083,0.504,5.08,19.469,7.906000000000001,124.31200000000001,4.341,0.019,9.437999999999999,4.015,0.0,0.42200000000000004,0.0,0.0,166388.701,121.34899999999999,0.0,4.1339999999999995,0.0,21.038,9.913,0.406,24.26,0.0,0.0,81.25,0.0,0.0,454.125,0.728,0.0,13.625,0.0,0.604,12.038,164.93200000000002,7515.366999999999,0.033,0.0,0.594,0.0,23.154,3114588.5,0.0,0.0,16.546,22.08907135874389,14305.0,0.0,0.0,32.044000000000004,35.062,0.625,0.0,3087.312,6.641,0.022000000000000002,263.625,0.003,4.545,17.781,95.094,2.312,0.643,71.469,393.81199999999995,0.0,11.125,309.719,0.0,1.344,0.001,1.8730000000000002,0.07200000000000001,364.43800000000005,0.0,43.583,0.0,0.95
2019-09-12 03:30:00,ISTATX_istatx1,8268AEA46CC9AC6FE05312CAC582DD1E,401.064,0.0,0.0,100.0,99.945,99.971,0.322,100.0,99.678,0.0,87.99,99.899,0.10099999999999999,7507.414000000001,0.0,0.0,7511.557,0.0,830.7189999999999,0.0552359878313594,99.904,1.0,400.93699999999995,0.0,70.656,0.053,0.062,6.159560165209049,431.0,0.13,2260.312,4.004,9.719,784.8510000000001,3.467,13.078,1.301,5.078,19.255,20.561999999999998,103.781,3.9819999999999998,0.031,24.344,4.0089999999999995,0.0,1.0979999999999999,0.0,0.031,164671.606,120.751,0.0,3.775,0.0,20.978,9.937999999999999,0.0,23.625999999999998,0.0,0.0,74.531,0.0,0.0,442.25,0.654,0.0,12.25,0.002,0.621,12.914000000000001,165.13,7505.033,0.035,0.0,0.359,0.0,23.025,3082446.625,0.0,0.0,16.097,25.053633933807408,14184.0,0.0,0.0,29.771,28.656,0.6559999999999999,0.0,3091.031,5.544,0.0,244.812,0.003,4.55,17.75,95.06200000000001,2.438,0.519,64.906,392.68800000000005,0.0,6.718999999999999,301.312,0.0,1.719,0.001,1.531,0.092,360.43800000000005,0.0,44.379,0.0,0.948
2019-09-12 03:40:00,ISTATX_istatx1,8268AEA46CC9AC6FE05312CAC582DD1E,401.43,0.0,0.0,100.0,99.97399999999999,99.979,0.396,100.0,99.604,0.0,87.99,99.89399999999999,0.106,7514.274,0.0,0.0,7516.255999999999,0.0,818.5939999999999,0.02989078917144002,99.90899999999999,1.0,401.121,0.0,74.125,0.053,0.062,6.736215679304532,412.906,0.125,1329.4379999999999,4.0,11.25,731.04,3.659,13.745999999999999,0.583,5.087,19.255,8.969,110.844,4.175,0.013999999999999999,10.905999999999999,4.011,0.0,0.479,0.0,0.0,164678.698,71.02199999999999,0.0,3.96,0.0,21.142,10.132,0.21899999999999997,24.613000000000003,0.0,0.006999999999999999,78.156,0.0,0.125,460.719,0.659,0.0,12.344000000000001,0.0,0.6,12.355,114.75299999999999,7508.49,0.03,0.0,0.451,0.0,22.058000000000003,3082579.375,0.0,0.0,16.499000000000002,22.37024501641588,13608.0,0.0,0.0,30.108,32.0,0.562,0.0,2148.031,5.922000000000001,0.012,257.312,0.003,4.545,17.688,95.219,2.344,0.601,68.5,395.75,0.0,8.437999999999999,308.844,0.0,1.406,0.001,1.71,0.075,360.43800000000005,0.0,43.731,0.0,0.945
2019-09-12 03:50:00,ISTATX_istatx1,8268AEA46CC9AC6FE05312CAC582DD1E,400.75,0.0,0.0,100.0,99.931,99.98200000000001,0.35,100.0,99.65,0.0,87.99,99.90299999999999,0.09699999999999999,7501.541,0.0,0.0,7506.696999999999,0.0,852.5,0.06720843280611079,99.911,1.0,401.64099999999996,0.0,76.469,0.053,0.062,6.466054589660167,431.125,0.127,2268.531,4.001,11.719000000000001,735.8580000000001,3.763,13.972999999999999,0.851,5.062,19.255,13.187999999999999,124.125,4.303999999999999,0.026000000000000002,15.937999999999999,4.016,0.0,0.705,0.0,0.031,164855.272,121.19,0.0,4.085,0.0,21.025,9.873,0.406,24.745,0.0,0.003,80.562,0.0,0.062,463.18800000000005,0.6609999999999999,0.0,12.375,0.002,0.6,12.568,166.731,7518.21,0.035,0.0,0.594,0.0,23.031999999999996,3085884.625,0.0,0.0,17.583,22.886155575380396,14192.0,0.0,0.0,32.183,35.562,0.6559999999999999,0.0,3121.0,6.631,0.022000000000000002,261.562,0.003,4.547,17.781,94.75,2.375,0.626,70.438,393.56199999999995,0.0,11.125,329.125,0.0,0.875,0.001,1.9,0.047,360.43800000000005,0.0,45.543,0.0,0.95
2019-09-12 04:00:00,ISTATX_istatx1,8268AEA46CC9AC6FE05312CAC582DD1E,400.44599999999997,0.0,0.0,100.0,99.911,99.971,0.272,100.0,99.728,0.0,87.99,99.9,0.1,7495.84,0.0,0.0,7502.4890000000005,0.0,827.4689999999999,0.08635004148248646,99.90899999999999,1.0,401.468,0.0,74.25,0.053,0.062,6.178970003378344,439.43800000000005,0.114,2286.531,4.006,11.0,804.81,3.659,13.354000000000001,1.219,5.192,19.469,19.75,104.625,4.155,0.021,22.811999999999998,4.015,0.0,1.055,0.0,0.031,166099.833,122.152,0.0,3.967,0.0,21.85,10.321,0.125,23.673000000000002,0.0,0.0,77.781,0.0,0.0,443.125,0.669,0.0,12.530999999999999,0.002,0.631,11.933,166.359,7514.988,0.035,0.0,0.366,0.0,23.476,3109181.25,0.0,0.0,16.125,24.1276980636841,14463.0,0.0,0.0,29.506,29.844,0.6559999999999999,0.0,3114.031,5.5889999999999995,0.006999999999999999,249.96900000000002,0.003,4.552,17.938,97.18799999999999,2.125,0.588,68.5,409.0,0.0,6.843999999999999,301.844,0.0,1.8119999999999998,0.001,1.594,0.09699999999999999,364.43800000000005,0.0,44.205,0.0,0.958
2019-09-12 04:10:00,ISTATX_istatx1,8268AEA46CC9AC6FE05312CAC582DD1E,401.05199999999996,0.0,0.0,100.0,99.97,99.979,0.319,100.0,99.681,0.0,87.99,99.904,0.096,7507.196,0.0,0.0,7509.42,0.0,819.5939999999999,0.03175431693556793,99.90799999999999,1.0,401.349,0.0,73.5,0.053,0.062,6.841720748248362,412.156,0.11699999999999999,1362.031,4.006,11.812000000000001,733.95,3.614,13.459000000000001,0.574,5.055,19.469,8.875,110.375,4.149,0.018000000000000002,10.75,4.013,0.0,0.474,0.0,0.0,166242.17,72.763,0.0,3.927,0.0,22.12,10.214,0.21899999999999997,23.896,0.0,0.0,77.656,0.0,0.0,447.31199999999995,0.649,0.0,12.155999999999999,0.0,0.61,12.877,116.538,7512.743,0.027000000000000003,0.0,0.43700000000000006,0.0,22.018,3111845.625,0.0,0.0,16.235,23.886334529569744,13578.0,0.0,0.0,30.464000000000002,32.0,0.5,0.0,2181.438,5.896,0.012,251.938,0.003,4.552,17.688,94.625,2.188,0.631,67.656,414.06199999999995,0.0,8.187999999999999,303.906,0.0,1.625,0.001,1.71,0.087,364.43800000000005,0.0,43.785,0.0,0.945
2019-09-12 04:20:00,ISTATX_istatx1,8268AEA46CC9AC6FE05312CAC582DD1E,400.917,0.0,0.0,100.0,99.947,99.984,0.35100000000000003,100.0,99.649,0.0,87.99,99.898,0.102,7504.664000000001,0.0,0.0,7508.63,0.0,825.4689999999999,0.05020200257231042,99.911,1.0,400.769,0.0,76.531,0.053,0.062,6.482126660695047,431.93800000000005,0.129,2259.0,4.008,10.719000000000001,738.197,3.77,13.898,0.7709999999999999,5.055,19.255,11.469000000000001,124.375,4.295,0.018000000000000002,14.437999999999999,4.008,0.0,0.613,0.0,0.062,164699.025,120.681,0.0,4.088,0.0,21.075,9.895,0.406,24.269000000000002,0.0,0.0,80.406,0.0,0.0,454.281,0.664,0.0,12.437999999999999,0.003,0.6,12.243,164.79,7501.901999999999,0.04,0.0,0.594,0.0,23.075,3082959.875,0.0,0.0,16.139,22.971145448147674,14220.0,0.0,0.0,32.345,35.219,0.75,0.0,3084.656,6.644,0.022000000000000002,260.156,0.003,4.555,17.75,94.625,2.406,0.573,70.562,394.5,0.0,11.125,302.094,0.0,1.469,0.001,1.881,0.078,360.43800000000005,0.0,44.098,0.0,0.948
2019-09-12 04:30:00,ISTATX_istatx1,8268AEA46CC9AC6FE05312CAC582DD1E,400.879,0.0,0.0,100.0,99.853,99.96600000000001,0.282,100.0,99.71799999999999,0.0,87.99,99.90799999999999,0.092,7503.95,0.0,0.0,7514.969,0.0,811.0310000000001,0.14402224203586672,99.904,1.0,401.37,0.0,71.219,0.053,0.062,6.142208056643324,442.594,0.125,2802.406,3.997,10.125,783.482,3.4819999999999998,13.129000000000001,0.192,5.053,19.467,2.625,103.68799999999999,4.012,0.019,3.594,4.013999999999999,0.0,0.14,0.0,0.0,166265.295,149.711,0.0,3.805,0.0,21.225,10.043,0.0,23.539,0.0,0.0,75.094,0.0,0.0,440.625,0.72,0.0,13.469000000000001,0.0,0.627,13.192,193.03799999999998,7513.151999999999,0.035,0.0,0.361,0.0,23.644000000000002,3112278.5,0.0,0.0,15.675999999999998,24.764590812867144,14594.0,0.0,0.0,29.673000000000002,28.719,0.6559999999999999,0.0,3613.438,5.539,0.0,245.75,0.003,4.542,17.812,94.594,2.344,0.541,65.188,397.31199999999995,0.0,6.75,293.438,0.0,1.656,0.001,1.534,0.08800000000000001,364.406,0.0,43.327,0.0,0.9520000000000001
2019-09-12 04:40:00,ISTATX_istatx1,8268AEA46CC9AC6FE05312CAC582DD1E,401.092,0.0,0.0,100.0,99.92200000000001,99.98200000000001,0.38799999999999996,100.0,99.61200000000001,0.0,87.99,99.896,0.10400000000000001,7507.9490000000005,0.0,0.0,7513.846,0.0,647.3330000000001,0.08132098314416299,98.262,1.0,401.337,0.0,64.622,0.075,0.978,6.752380450661447,1684.533,0.16699999999999998,16365.421999999999,3.9960000000000004,7.5329999999999995,733.4010000000001,4.227,16.923,0.244,350.11699999999996,19.469,2.311,79.133,5.037,0.036000000000000004,3.2439999999999998,4.013,0.0,0.174,0.0,0.022000000000000002,168386.958,1229.4560000000001,0.0,4.855,0.0,21.305999999999997,10.197000000000001,0.156,24.608,0.0,0.0,67.044,0.0,0.0,327.556,0.736,0.0,9.8,0.002,0.609,16.076,1278.087,5342.2390000000005,0.085,0.0,0.457,0.0,126.551,2241417.511,0.0,0.0,20.037,21.29850476156368,76245.0,0.0,0.0,25.996,22.555999999999997,1.133,0.0,17012.756,5.945,0.012,225.267,0.073,4.541,12.556,4660.444,2.222,0.5660000000000001,56.266999999999996,283.6,0.0,6.0889999999999995,266.711,0.0,1.022,0.001,1.694,0.077,259.156,0.0,48.631,0.0,0.943
2019-09-12 04:50:00,ISTATX_istatx1,8268AEA46CC9AC6FE05312CAC582DD1E,400.34,0.0,0.0,100.0,99.95,99.994,8.516,100.0,91.484,0.0,87.99,99.87100000000001,0.129,5328.967,0.0,0.0,5331.615,0.0,823.562,0.04907889652963927,99.915,1.0,400.773,0.0,80.0,0.053,0.062,6.852660876368822,432.406,0.114,2267.875,4.01,13.030999999999999,737.117,3.94,14.543,0.16399999999999998,5.0680000000000005,19.042,2.062,124.18799999999999,4.533,0.035,3.062,4.008,0.0,0.11,0.0,0.031,162766.411,121.155,0.0,4.274,0.0,20.93,10.517999999999999,0.406,27.316,0.0,0.0,84.844,0.0,0.0,511.31199999999995,0.703,0.0,13.155999999999999,0.002,0.596,13.075999999999999,165.15200000000002,7501.978,0.032,0.0,0.593,0.0,23.1,3046783.75,0.0,0.0,16.524,21.811227488506308,14258.0,0.0,0.0,31.328000000000003,34.344,0.594,0.0,3091.438,6.6339999999999995,0.022000000000000002,272.219,0.003,4.5569999999999995,17.781,94.875,2.125,0.696,73.75,391.781,0.0,11.094000000000001,309.312,0.0,1.8119999999999998,0.001,1.835,0.09699999999999999,356.43800000000005,0.0,43.997,0.0,0.95
2019-09-12 05:00:00,ISTATX_istatx1,8268AEA46CC9AC6FE05312CAC582DD1E,401.259,0.0,0.0,100.0,99.838,99.973,0.258,100.0,99.742,0.0,87.99,99.90799999999999,0.092,7511.062,0.0,0.0,7523.236999999999,0.0,801.8439999999999,0.165875480050514,99.264,1.0,401.776,0.0,81.906,0.053,0.562,7.282361884827421,487.5,0.12,2365.344,4.001,9.406,802.416,4.08,18.224,0.15,5.997000000000001,19.469,1.656,105.375,4.604,0.039,2.812,4.018,0.0,0.08800000000000001,0.0,0.031,166264.361,126.36200000000001,0.0,4.376,0.0,21.319000000000003,10.177,0.188,23.828000000000003,0.0,0.0,86.18799999999999,0.0,0.0,446.031,1.232,0.0,23.061999999999998,0.002,0.628,11.385,169.199,7520.736,0.154,0.0,0.379,0.0,26.043000000000003,3112261.0,0.0,0.0,15.689,23.888659171214577,16338.0,0.0,0.0,23.6,29.5,2.875,0.0,3167.188,5.629,0.01,341.125,0.03,4.547,17.969,112.25,2.25,0.503,76.375,399.06199999999995,0.0,7.093999999999999,293.688,0.0,1.469,0.001,1.5759999999999998,0.078,364.43800000000005,0.0,42.836000000000006,0.0,0.96
2019-09-12 05:10:00,ISTATX_istatx1,8268AEA46CC9AC6FE05312CAC582DD1E,400.81,0.0,0.0,100.0,99.964,99.90899999999999,28.205,100.0,71.795,0.0,87.99,99.90100000000001,0.099,7502.665,0.0,0.0,7505.394,0.0,829.4060000000001,0.03496207056931502,99.90799999999999,1.0,400.897,0.0,74.219,0.053,0.062,7.523813932862617,410.219,0.115,1340.8120000000001,4.007,12.437999999999999,732.72,3.648,13.446,0.965,5.035,19.896,15.530999999999999,110.594,4.205,0.022000000000000002,18.062,4.0089999999999995,0.0,0.83,0.0,0.0,169740.254,71.62899999999999,0.0,3.965,0.0,21.838,10.22,0.21899999999999997,23.912,0.0,0.0,78.719,0.0,0.0,447.594,0.608,0.0,11.375,0.0,0.614,13.259,115.93799999999999,7504.283,0.027999999999999997,0.0,0.439,0.0,21.915,3177325.375,0.0,0.0,16.179000000000002,23.016983370129427,13491.0,0.0,0.0,30.526999999999997,31.688000000000002,0.531,0.0,2170.219,5.9079999999999995,0.012,251.688,0.003,4.553,17.688,94.25,2.156,0.664,68.281,408.781,0.0,8.219,302.844,0.0,1.469,0.001,1.693,0.078,372.43800000000005,0.0,44.309,0.0,0.945
2019-09-12 05:20:00,ISTATX_istatx1,8268AEA46CC9AC6FE05312CAC582DD1E,401.212,0.0,0.0,100.0,99.98299999999999,99.98299999999999,0.344,100.0,99.656,0.0,87.99,99.913,0.087,7510.186,0.0,0.0,7511.445,0.0,823.938,0.017527621563442158,99.87,1.0,401.631,0.0,78.562,0.053,0.094,6.464821641956013,434.06199999999995,0.129,2284.562,4.0,11.312000000000001,740.571,3.86,14.321,0.591,5.085,19.255,9.375,125.31200000000001,4.414,0.013000000000000001,11.062000000000001,4.016,0.0,0.501,0.0,0.0,164718.384,122.04700000000001,0.0,4.197,0.0,20.601,9.918,0.406,24.252,0.0,0.0,82.625,0.0,0.0,453.969,0.723,0.0,13.530999999999999,0.0,0.597,12.557,166.063,7518.029,0.03,0.0,0.603,0.0,23.189,3083322.25,0.0,0.0,16.508,21.938569500682117,14323.0,0.0,0.0,31.855999999999998,35.375,0.562,0.0,3108.5,6.694,0.022000000000000002,268.062,0.005,4.545,17.75,95.18799999999999,2.406,0.604,72.25,385.625,0.0,11.280999999999999,309.0,0.0,1.031,0.001,1.89,0.055,360.43800000000005,0.0,44.016999999999996,0.0,0.948
2019-09-12 05:30:00,ISTATX_istatx1,8268AEA46CC9AC6FE05312CAC582DD1E,401.009,0.0,0.0,100.0,99.979,99.97399999999999,0.5489999999999999,100.0,99.45100000000001,0.0,87.99,99.91,0.09,7506.388000000001,0.0,0.0,7507.928000000001,0.0,988.4060000000001,0.021193758310790182,99.904,1.0,400.644,0.0,70.719,0.053,0.062,6.1286138925910505,437.68800000000005,0.127,2355.562,4.008,9.219,783.571,3.467,13.104000000000001,0.893,5.058,19.686,13.187999999999999,103.625,3.985,0.033,16.719,4.006,0.0,0.705,0.0,0.0,168871.15899999999,125.84,0.0,3.778,0.0,21.484,13.482000000000001,0.0,23.583000000000002,0.0,0.0,74.594,0.0,0.0,441.43800000000005,0.654,0.0,12.25,0.0,0.6609999999999999,12.987,178.643,7499.553000000001,3.5060000000000002,0.003,0.359,0.062,23.381999999999998,3161057.0,0.0,0.0,20.204,24.911600350738038,14398.0,0.0,0.0,29.7,28.688000000000002,65.625,0.0,3343.969,5.5360000000000005,0.0,245.28099999999998,0.003,4.555,17.781,94.68799999999999,2.375,0.49200000000000005,64.906,402.156,0.0,6.718999999999999,378.18800000000005,0.0,2.656,0.002,1.5330000000000001,0.142,368.5,0.0,52.803000000000004,0.0,0.95
2019-09-12 05:40:00,ISTATX_istatx1,8268AEA46CC9AC6FE05312CAC582DD1E,401.209,0.0,0.0,100.0,99.975,98.07700000000001,0.39399999999999996,100.0,99.60600000000001,0.0,87.99,99.946,0.054000000000000006,7752.395,0.0,0.0,7754.295999999999,0.0,835.375,0.024054211687314003,99.86399999999999,1.0,401.26,0.0,74.469,0.053,0.094,6.724122096799215,419.594,0.122,1420.719,4.0089999999999995,12.812000000000001,732.2439999999999,3.6710000000000003,13.796,0.573,5.09,19.255,8.875,110.875,4.202,0.034,10.719000000000001,4.013,0.0,0.474,0.0,0.0,164673.85,75.898,0.0,3.978,0.0,20.997,12.062999999999999,0.21899999999999997,24.456999999999997,0.0,0.003,78.656,0.0,0.062,457.81199999999995,0.659,0.0,12.344000000000001,0.0,0.612,12.634,120.52600000000001,7511.095,1.791,0.0,0.451,0.0,22.416,3082488.625,0.0,0.0,16.756,22.68448453783236,13822.0,0.0,0.0,30.037,31.531,33.531,0.0,2256.094,5.922999999999999,0.012,258.25,0.005,4.556,17.688,95.281,2.281,0.684,68.719,393.031,0.0,8.437999999999999,313.656,0.0,1.031,0.002,1.6840000000000002,0.055,360.43800000000005,0.0,44.628,0.0,0.945
2019-09-12 05:50:00,ISTATX_istatx1,8268AEA46CC9AC6FE05312CAC582DD1E,402.149,0.0,0.0,100.0,99.978,98.95299999999999,0.612,100.0,99.38799999999999,0.0,87.99,99.90899999999999,0.091,7527.727,0.0,0.0,7529.387,0.0,825.812,0.01870810964229679,99.912,1.0,402.083,0.0,76.594,0.053,0.062,6.429775915337819,430.93800000000005,0.11699999999999999,2310.0,3.997,10.780999999999999,735.778,3.778,13.963,0.785,5.048,19.469,11.562000000000001,124.18799999999999,4.2989999999999995,0.035,14.687999999999999,4.021,0.0,0.618,0.0,0.031,166308.421,123.406,0.0,4.092,0.0,20.905,11.628,0.406,24.274,0.0,0.0,80.469,0.0,0.0,454.375,0.6629999999999999,0.0,12.405999999999999,0.002,0.616,12.117,167.523,7526.5,1.775,0.0,0.596,0.0,23.022,3113085.75,0.0,0.0,16.601,22.822333538159693,14187.0,0.0,0.0,32.209,35.625,33.219,0.0,3135.812,6.6339999999999995,0.022000000000000002,261.375,0.003,4.542,17.844,94.5,2.188,0.5760000000000001,70.719,391.31199999999995,0.0,11.155999999999999,310.75,0.0,1.75,0.002,1.903,0.09300000000000001,364.43800000000005,0.0,44.117,0.0,0.953
